"","Date","Time","states","ConfirmedIndianNational","ConfirmedForeignNational","Cured","Deaths","Confirmed","lat","long"
"4961","8/08/2020","8:00 AM","Goa","-","-",5595,70,7947,15.5,73.83
"4962","8/08/2020","8:00 AM","Gujarat","-","-",51720,2605,68768,23.13,72.41
"4963","8/08/2020","8:00 AM","Haryana","-","-",33444,467,40054,30.44,76.47
"4964","8/08/2020","8:00 AM","Himachal Pradesh","-","-",1954,14,3150,31.103333,77.172222
"4965","8/08/2020","8:00 AM","Jammu and Kashmir","-","-",16218,449,23927,34.083656,74.797371
"4966","8/08/2020","8:00 AM","Jharkhand","-","-",7391,151,16465,23.35,85.33
"4967","8/08/2020","8:00 AM","Karnataka","-","-",84232,2998,164924,12.97,77.5
"4968","8/08/2020","8:00 AM","Kerala","-","-",19147,102,31700,8.5,77
"4969","8/08/2020","8:00 AM","Ladakh","-","-",1194,9,1614,34.17,77.58
"4970","8/08/2020","8:00 AM","Madhya Pradesh","-","-",27621,962,37298,23.473324,77.947998
"4971","8/08/2020","8:00 AM","Maharashtra","-","-",327281,17092,490262,18.97,72.82
"4972","8/08/2020","8:00 AM","Manipur","-","-",1926,10,3466,24.813967,93.950279
"4973","8/08/2020","8:00 AM","Meghalaya","-","-",411,5,1006,25.57,91.88
"4974","8/08/2020","8:00 AM","Mizoram","-","-",289,0,566,23.36,92.8
"4975","8/08/2020","8:00 AM","Nagaland","-","-",824,7,2657,25.67,94.12
"4976","8/08/2020","8:00 AM","Odisha","-","-",28698,247,42550,20.27,85.82
"4977","8/08/2020","8:00 AM","Puducherry","-","-",2914,75,4862,11.911082,79.812533
"4978","8/08/2020","8:00 AM","Punjab","-","-",14040,539,21930,30.79,75.84
"4979","8/08/2020","8:00 AM","Rajasthan","-","-",36195,767,50157,26.6,73.8
"4980","8/08/2020","8:00 AM","Sikkim","-","-",406,1,854,27.55,88.5
"4981","8/08/2020","8:00 AM","Tamil Nadu","-","-",227575,4690,285024,13.09,80.27
"4982","8/08/2020","8:00 AM","Telengana","-","-",54330,615,77513,17.366,78.475
"4983","8/08/2020","8:00 AM","Tripura","-","-",4084,37,5999,23.84,91.28
"4984","8/08/2020","8:00 AM","Uttarakhand","-","-",5731,112,8901,30.33,78.06
"4985","8/08/2020","8:00 AM","Uttar Pradesh","-","-",66834,1981,113378,26.85,80.91
"4986","8/08/2020","8:00 AM","West Bengal","-","-",63060,1954,89666,22.566667,88.3666667
"4987","9/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",500,20,1351,11.68,92.77
"4988","9/08/2020","8:00 AM","Andhra Pradesh","-","-",129615,1939,217040,16.5,80.64
"4989","9/08/2020","8:00 AM","Arunachal Pradesh","-","-",1430,3,2117,27.06,93.37
"4990","9/08/2020","8:00 AM","Assam","-","-",40591,140,57714,26.14,91.77
"4991","9/08/2020","8:00 AM","Bihar","-","-",48243,382,75294,25.4,85.1
"4992","9/08/2020","8:00 AM","Chandigarh","-","-",872,24,1426,30.75,76.78
"4993","9/08/2020","8:00 AM","Chhattisgarh","-","-",8582,89,11743,21.25,81.6
"4994","9/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1037,2,1456,20.42,72.83
"4995","9/08/2020","8:00 AM","Delhi","-","-",129362,4098,144127,28.61,77.23
"4996","9/08/2020","8:00 AM","Goa","-","-",5802,72,8206,15.5,73.83
"4997","9/08/2020","8:00 AM","Gujarat","-","-",52855,2628,69869,23.13,72.41
"4998","9/08/2020","8:00 AM","Haryana","-","-",34031,474,40843,30.44,76.47
"4999","9/08/2020","8:00 AM","Himachal Pradesh","-","-",2081,14,3264,31.103333,77.172222
"5000","9/08/2020","8:00 AM","Jammu and Kashmir","-","-",16667,459,24390,34.083656,74.797371
"5001","9/08/2020","8:00 AM","Jharkhand","-","-",8123,155,17094,23.35,85.33
"5002","9/08/2020","8:00 AM","Karnataka","-","-",89238,3091,172102,12.97,77.5
"5003","9/08/2020","8:00 AM","Kerala","-","-",20862,106,33120,8.5,77
"5004","9/08/2020","8:00 AM","Ladakh","-","-",1214,9,1639,34.17,77.58
"5005","9/08/2020","8:00 AM","Madhya Pradesh","-","-",28353,977,38157,23.473324,77.947998
"5006","9/08/2020","8:00 AM","Maharashtra","-","-",338362,17367,503084,18.97,72.82
"5007","9/08/2020","8:00 AM","Manipur","-","-",1927,11,3635,24.813967,93.950279
"5008","9/08/2020","8:00 AM","Meghalaya","-","-",423,6,1023,25.57,91.88
"5009","9/08/2020","8:00 AM","Mizoram","-","-",296,0,593,23.36,92.8
"5010","9/08/2020","8:00 AM","Nagaland","-","-",896,7,2688,25.67,94.12
"5011","9/08/2020","8:00 AM","Odisha","-","-",30242,259,44193,20.27,85.82
"5012","9/08/2020","8:00 AM","Puducherry","-","-",3054,80,5123,11.911082,79.812533
"5013","9/08/2020","8:00 AM","Punjab","-","-",14880,562,22928,30.79,75.84
"5014","9/08/2020","8:00 AM","Rajasthan","-","-",37163,778,51328,26.6,73.8
"5015","9/08/2020","8:00 AM","Sikkim","-","-",470,1,860,27.55,88.5
"5016","9/08/2020","8:00 AM","Tamil Nadu","-","-",232618,4808,290907,13.09,80.27
"5017","9/08/2020","8:00 AM","Telengana","-","-",55999,627,79495,17.366,78.475
"5018","9/08/2020","8:00 AM","Tripura","-","-",4176,41,6146,23.84,91.28
"5019","9/08/2020","8:00 AM","Uttarakhand","-","-",5963,117,9402,30.33,78.06
"5020","9/08/2020","8:00 AM","Uttar Pradesh","-","-",69833,2028,118038,26.85,80.91
"5021","9/08/2020","8:00 AM","West Bengal","-","-",65124,2005,92615,22.566667,88.3666667
"5022","10/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",648,20,1490,11.68,92.77
"5023","10/08/2020","8:00 AM","Andhra Pradesh","-","-",138712,2036,227860,16.5,80.64
"5024","10/08/2020","8:00 AM","Arunachal Pradesh","-","-",1482,3,2155,27.06,93.37
"5025","10/08/2020","8:00 AM","Assam","-","-",42325,145,58837,26.14,91.77
"5026","10/08/2020","8:00 AM","Bihar","-","-",51158,387,79451,25.4,85.1
"5027","10/08/2020","8:00 AM","Chandigarh","-","-",904,25,1515,30.75,76.78
"5028","10/08/2020","8:00 AM","Chhattisgarh","-","-",8809,96,12148,21.25,81.6
"5029","10/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1121,2,1564,20.42,72.83
"5030","10/08/2020","8:00 AM","Delhi","-","-",130587,4111,145427,28.61,77.23
"5031","10/08/2020","8:00 AM","Goa","-","-",5995,75,8712,15.5,73.83
"5032","10/08/2020","8:00 AM","Gujarat","-","-",54166,2652,70965,23.13,72.41
"5033","10/08/2020","8:00 AM","Haryana","-","-",34781,483,41635,30.44,76.47
"5034","10/08/2020","8:00 AM","Himachal Pradesh","-","-",2181,15,3371,31.103333,77.172222
"5035","10/08/2020","8:00 AM","Jammu and Kashmir","-","-",17003,472,24897,34.083656,74.797371
"5036","10/08/2020","8:00 AM","Jharkhand","-","-",8838,177,18138,23.35,85.33
"5037","10/08/2020","8:00 AM","Karnataka","-","-",93908,3198,178087,12.97,77.5
"5038","10/08/2020","8:00 AM","Kerala","-","-",21832,108,34331,8.5,77
"5039","10/08/2020","8:00 AM","Ladakh","-","-",1222,9,1688,34.17,77.58
"5040","10/08/2020","8:00 AM","Madhya Pradesh","-","-",29020,996,39025,23.473324,77.947998
"5041","10/08/2020","8:00 AM","Maharashtra","-","-",351710,17757,515332,18.97,72.82
"5042","10/08/2020","8:00 AM","Manipur","-","-",2044,11,3753,24.813967,93.950279
"5043","10/08/2020","8:00 AM","Meghalaya","-","-",490,6,1062,25.57,91.88
"5044","10/08/2020","8:00 AM","Mizoram","-","-",298,0,620,23.36,92.8
"5045","10/08/2020","8:00 AM","Nagaland","-","-",904,8,2781,25.67,94.12
"5046","10/08/2020","8:00 AM","Odisha","-","-",31785,272,45927,20.27,85.82
"5047","10/08/2020","8:00 AM","Puducherry","-","-",3201,87,5382,11.911082,79.812533
"5048","10/08/2020","8:00 AM","Punjab","-","-",15319,586,23903,30.79,75.84
"5049","10/08/2020","8:00 AM","Rajasthan","-","-",38235,789,52497,26.6,73.8
"5050","10/08/2020","8:00 AM","Sikkim","-","-",494,1,866,27.55,88.5
"5051","10/08/2020","8:00 AM","Tamil Nadu","-","-",238638,4927,296901,13.09,80.27
"5052","10/08/2020","8:00 AM","Telengana","-","-",57586,637,80751,17.366,78.475
"5053","10/08/2020","8:00 AM","Tripura","-","-",4443,42,6208,23.84,91.28
"5054","10/08/2020","8:00 AM","Uttarakhand","-","-",6134,125,9632,30.33,78.06
"5055","10/08/2020","8:00 AM","Uttar Pradesh","-","-",72650,2069,122609,26.85,80.91
"5056","10/08/2020","8:00 AM","West Bengal","-","-",67120,2059,95554,22.566667,88.3666667
"5057","11/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",709,20,1625,11.68,92.77
"5058","11/08/2020","8:00 AM","Andhra Pradesh","-","-",145636,2116,235525,16.5,80.64
"5059","11/08/2020","8:00 AM","Arunachal Pradesh","-","-",1592,3,2231,27.06,93.37
"5060","11/08/2020","8:00 AM","Assam","-","-",43586,151,61737,26.14,91.77
"5061","11/08/2020","8:00 AM","Bihar","-","-",54088,397,82550,25.4,85.1
"5062","11/08/2020","8:00 AM","Chandigarh","-","-",1004,25,1595,30.75,76.78
"5063","11/08/2020","8:00 AM","Chhattisgarh","-","-",9013,99,12448,21.25,81.6
"5064","11/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1167,2,1613,20.42,72.83
"5065","11/08/2020","8:00 AM","Delhi","-","-",131657,4131,146134,28.61,77.23
"5066","11/08/2020","8:00 AM","Goa","-","-",6208,80,9029,15.5,73.83
"5067","11/08/2020","8:00 AM","Gujarat","-","-",55304,2672,72031,23.13,72.41
"5068","11/08/2020","8:00 AM","Haryana","-","-",35492,489,42429,30.44,76.47
"5069","11/08/2020","8:00 AM","Himachal Pradesh","-","-",2205,17,3463,31.103333,77.172222
"5070","11/08/2020","8:00 AM","Jammu and Kashmir","-","-",17375,478,25367,34.083656,74.797371
"5071","11/08/2020","8:00 AM","Jharkhand","-","-",9724,188,18723,23.35,85.33
"5072","11/08/2020","8:00 AM","Karnataka","-","-",99126,3312,182354,12.97,77.5
"5073","11/08/2020","8:00 AM","Kerala","-","-",22616,115,35515,8.5,77
"5074","11/08/2020","8:00 AM","Ladakh","-","-",1237,9,1717,34.17,77.58
"5075","11/08/2020","8:00 AM","Madhya Pradesh","-","-",29674,1015,39891,23.473324,77.947998
"5076","11/08/2020","8:00 AM","Maharashtra","-","-",358421,18050,524513,18.97,72.82
"5077","11/08/2020","8:00 AM","Manipur","-","-",2122,11,3853,24.813967,93.950279
"5078","11/08/2020","8:00 AM","Meghalaya","-","-",498,6,1114,25.57,91.88
"5079","11/08/2020","8:00 AM","Mizoram","-","-",323,0,623,23.36,92.8
"5080","11/08/2020","8:00 AM","Nagaland","-","-",973,8,3011,25.67,94.12
"5081","11/08/2020","8:00 AM","Odisha","-","-",33021,286,47455,20.27,85.82
"5082","11/08/2020","8:00 AM","Puducherry","-","-",3355,89,5624,11.911082,79.812533
"5083","11/08/2020","8:00 AM","Punjab","-","-",15735,604,24889,30.79,75.84
"5084","11/08/2020","8:00 AM","Rajasthan","-","-",39060,800,53670,26.6,73.8
"5085","11/08/2020","8:00 AM","Sikkim","-","-",510,1,910,27.55,88.5
"5086","11/08/2020","8:00 AM","Tamil Nadu","-","-",244675,5041,302815,13.09,80.27
"5087","11/08/2020","8:00 AM","Telengana","-","-",59374,645,82647,17.366,78.475
"5088","11/08/2020","8:00 AM","Tripura","-","-",4656,43,6372,23.84,91.28
"5089","11/08/2020","8:00 AM","Uttarakhand","-","-",6301,134,10021,30.33,78.06
"5090","11/08/2020","8:00 AM","Uttar Pradesh","-","-",76724,2120,126722,26.85,80.91
"5091","11/08/2020","8:00 AM","West Bengal","-","-",70328,2100,98459,22.566667,88.3666667
"5092","12/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",749,21,1764,11.68,92.77
"5093","12/08/2020","8:00 AM","Andhra Pradesh","-","-",154749,2203,244549,16.5,80.64
"5094","12/08/2020","8:00 AM","Arunachal Pradesh","-","-",1634,3,2327,27.06,93.37
"5095","12/08/2020","8:00 AM","Assam","-","-",45073,155,64406,26.14,91.77
"5096","12/08/2020","8:00 AM","Bihar","-","-",56709,413,86413,25.4,85.1
"5097","12/08/2020","8:00 AM","Chandigarh","-","-",1015,26,1670,30.75,76.78
"5098","12/08/2020","8:00 AM","Chhattisgarh","-","-",9239,104,12929,21.25,81.6
"5099","12/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1209,2,1653,20.42,72.83
"5100","12/08/2020","8:00 AM","Delhi","-","-",132384,4139,147391,28.61,77.23
"5101","12/08/2020","8:00 AM","Goa","-","-",6480,86,9444,15.5,73.83
"5102","12/08/2020","8:00 AM","Gujarat","-","-",56444,2695,73163,23.13,72.41
"5103","12/08/2020","8:00 AM","Haryana","-","-",36082,500,43227,30.44,76.47
"5104","12/08/2020","8:00 AM","Himachal Pradesh","-","-",2273,18,3497,31.103333,77.172222
"5105","12/08/2020","8:00 AM","Jammu and Kashmir","-","-",17979,490,25931,34.083656,74.797371
"5106","12/08/2020","8:00 AM","Jharkhand","-","-",10375,192,19225,23.35,85.33
"5107","12/08/2020","8:00 AM","Karnataka","-","-",105599,3398,188611,12.97,77.5
"5108","12/08/2020","8:00 AM","Kerala","-","-",24042,120,36932,8.5,77
"5109","12/08/2020","8:00 AM","Ladakh","-","-",1255,9,1770,34.17,77.58
"5110","12/08/2020","8:00 AM","Madhya Pradesh","-","-",30596,1033,40734,23.473324,77.947998
"5111","12/08/2020","8:00 AM","Maharashtra","-","-",368435,18306,535601,18.97,72.82
"5112","12/08/2020","8:00 AM","Manipur","-","-",2128,12,3941,24.813967,93.950279
"5113","12/08/2020","8:00 AM","Meghalaya","-","-",509,6,1136,25.57,91.88
"5114","12/08/2020","8:00 AM","Mizoram","-","-",323,0,648,23.36,92.8
"5115","12/08/2020","8:00 AM","Nagaland","-","-",991,8,3031,25.67,94.12
"5116","12/08/2020","8:00 AM","Odisha","-","-",34806,296,48796,20.27,85.82
"5117","12/08/2020","8:00 AM","Puducherry","-","-",3532,91,5900,11.911082,79.812533
"5118","12/08/2020","8:00 AM","Punjab","-","-",16790,636,25889,30.79,75.84
"5119","12/08/2020","8:00 AM","Rajasthan","-","-",40399,811,54887,26.6,73.8
"5120","12/08/2020","8:00 AM","Sikkim","-","-",534,1,913,27.55,88.5
"5121","12/08/2020","8:00 AM","Tamil Nadu","-","-",250680,5159,308649,13.09,80.27
"5122","12/08/2020","8:00 AM","Telengana","-","-",61294,654,84544,17.366,78.475
"5123","12/08/2020","8:00 AM","Tripura","-","-",4838,43,6482,23.84,91.28
"5124","12/08/2020","8:00 AM","Uttarakhand","-","-",6470,136,10432,30.33,78.06
"5125","12/08/2020","8:00 AM","Uttar Pradesh","-","-",80589,2176,131763,26.85,80.91
"5126","12/08/2020","8:00 AM","West Bengal","-","-",73395,2149,101390,22.566667,88.3666667
"5127","13/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",829,21,1900,11.68,92.77
"5128","13/08/2020","8:00 AM","Andhra Pradesh","-","-",161425,2296,254146,16.5,80.64
"5129","13/08/2020","8:00 AM","Arunachal Pradesh","-","-",1659,3,2430,27.06,93.37
"5130","13/08/2020","8:00 AM","Assam","-","-",47209,161,68999,26.14,91.77
"5131","13/08/2020","8:00 AM","Bihar","-","-",59786,416,90321,25.4,85.1
"5132","13/08/2020","8:00 AM","Chandigarh","-","-",1023,26,1751,30.75,76.78
"5133","13/08/2020","8:00 AM","Chhattisgarh","-","-",9508,109,13498,21.25,81.6
"5134","13/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1248,2,1696,20.42,72.83
"5135","13/08/2020","8:00 AM","Delhi","-","-",133405,4153,148504,28.61,77.23
"5136","13/08/2020","8:00 AM","Goa","-","-",6641,89,9924,15.5,73.83
"5137","13/08/2020","8:00 AM","Gujarat","-","-",57421,2713,74318,23.13,72.41
"5138","13/08/2020","8:00 AM","Haryana","-","-",36694,503,44024,30.44,76.47
"5139","13/08/2020","8:00 AM","Himachal Pradesh","-","-",2362,18,3636,31.103333,77.172222
"5140","13/08/2020","8:00 AM","Jammu and Kashmir","-","-",18523,498,26413,34.083656,74.797371
"5141","13/08/2020","8:00 AM","Jharkhand","-","-",10815,197,19743,23.35,85.33
"5142","13/08/2020","8:00 AM","Karnataka","-","-",112633,3510,196494,12.97,77.5
"5143","13/08/2020","8:00 AM","Kerala","-","-",24922,126,38144,8.5,77
"5144","13/08/2020","8:00 AM","Ladakh","-","-",1274,9,1811,34.17,77.58
"5145","13/08/2020","8:00 AM","Madhya Pradesh","-","-",31239,1048,41604,23.473324,77.947998
"5146","13/08/2020","8:00 AM","Maharashtra","-","-",381843,18650,548313,18.97,72.82
"5147","13/08/2020","8:00 AM","Manipur","-","-",2231,12,3982,24.813967,93.950279
"5148","13/08/2020","8:00 AM","Meghalaya","-","-",517,6,1179,25.57,91.88
"5149","13/08/2020","8:00 AM","Mizoram","-","-",330,0,649,23.36,92.8
"5150","13/08/2020","8:00 AM","Nagaland","-","-",1113,8,3118,25.67,94.12
"5151","13/08/2020","8:00 AM","Odisha","-","-",36479,305,50672,20.27,85.82
"5152","13/08/2020","8:00 AM","Puducherry","-","-",3676,96,6381,11.911082,79.812533
"5153","13/08/2020","8:00 AM","Punjab","-","-",17212,675,26909,30.79,75.84
"5154","13/08/2020","8:00 AM","Rajasthan","-","-",41648,822,56100,26.6,73.8
"5155","13/08/2020","8:00 AM","Sikkim","-","-",550,1,930,27.55,88.5
"5156","13/08/2020","8:00 AM","Tamil Nadu","-","-",256313,5278,314520,13.09,80.27
"5157","13/08/2020","8:00 AM","Telengana","-","-",63074,665,86475,17.366,78.475
"5158","13/08/2020","8:00 AM","Tripura","-","-",4912,44,6603,23.84,91.28
"5159","13/08/2020","8:00 AM","Uttarakhand","-","-",6687,140,10886,30.33,78.06
"5160","13/08/2020","8:00 AM","Uttar Pradesh","-","-",84661,2230,136238,26.85,80.91
"5161","13/08/2020","8:00 AM","West Bengal","-","-",76120,2203,104326,22.566667,88.3666667
"5162","14/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",924,22,2037,11.68,92.77
"5163","14/08/2020","8:00 AM","Andhra Pradesh","-","-",170984,2378,264142,16.5,80.64
"5164","14/08/2020","8:00 AM","Arunachal Pradesh","-","-",1718,4,2512,27.06,93.37
"5165","14/08/2020","8:00 AM","Assam","-","-",49383,169,71795,26.14,91.77
"5166","14/08/2020","8:00 AM","Bihar","-","-",62284,426,94193,25.4,85.1
"5167","14/08/2020","8:00 AM","Chandigarh","-","-",1076,27,1842,30.75,76.78
"5168","14/08/2020","8:00 AM","Chhattisgarh","-","-",9658,114,13937,21.25,81.6
"5169","14/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1292,2,1752,20.42,72.83
"5170","14/08/2020","8:00 AM","Delhi","-","-",134318,4167,149460,28.61,77.23
"5171","14/08/2020","8:00 AM","Goa","-","-",6912,91,10494,15.5,73.83
"5172","14/08/2020","8:00 AM","Gujarat","-","-",58467,2731,75408,23.13,72.41
"5173","14/08/2020","8:00 AM","Haryana","-","-",37486,511,44817,30.44,76.47
"5174","14/08/2020","8:00 AM","Himachal Pradesh","-","-",2435,19,3816,31.103333,77.172222
"5175","14/08/2020","8:00 AM","Jammu and Kashmir","-","-",19302,509,26949,34.083656,74.797371
"5176","14/08/2020","8:00 AM","Jharkhand","-","-",12844,209,20881,23.35,85.33
"5177","14/08/2020","8:00 AM","Karnataka","-","-",121242,3613,203200,12.97,77.5
"5178","14/08/2020","8:00 AM","Kerala","-","-",25688,129,39708,8.5,77
"5179","14/08/2020","8:00 AM","Ladakh","-","-",1282,9,1849,34.17,77.58
"5180","14/08/2020","8:00 AM","Madhya Pradesh","-","-",31835,1065,42618,23.473324,77.947998
"5181","14/08/2020","8:00 AM","Maharashtra","-","-",390958,19063,560126,18.97,72.82
"5182","14/08/2020","8:00 AM","Manipur","-","-",2295,13,4112,24.813967,93.950279
"5183","14/08/2020","8:00 AM","Meghalaya","-","-",547,6,1193,25.57,91.88
"5184","14/08/2020","8:00 AM","Mizoram","-","-",343,0,649,23.36,92.8
"5185","14/08/2020","8:00 AM","Nagaland","-","-",1139,8,3168,25.67,94.12
"5186","14/08/2020","8:00 AM","Odisha","-","-",37901,314,52653,20.27,85.82
"5187","14/08/2020","8:00 AM","Puducherry","-","-",3828,102,6680,11.911082,79.812533
"5188","14/08/2020","8:00 AM","Punjab","-","-",17839,706,27936,30.79,75.84
"5189","14/08/2020","8:00 AM","Rajasthan","-","-",41819,833,57414,26.6,73.8
"5190","14/08/2020","8:00 AM","Sikkim","-","-",581,1,931,27.55,88.5
"5191","14/08/2020","8:00 AM","Tamil Nadu","-","-",261459,5397,320355,13.09,80.27
"5192","14/08/2020","8:00 AM","Telengana","-","-",64284,674,88396,17.366,78.475
"5193","14/08/2020","8:00 AM","Tripura","-","-",5015,46,6767,23.84,91.28
"5194","14/08/2020","8:00 AM","Uttarakhand","-","-",7014,143,11302,30.33,78.06
"5195","14/08/2020","8:00 AM","Uttar Pradesh","-","-",88786,2280,140775,26.85,80.91
"5196","14/08/2020","8:00 AM","West Bengal","-","-",78617,2259,107323,22.566667,88.3666667
"5197","15/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",1032,24,2186,11.68,92.77
"5198","15/08/2020","8:00 AM","Andhra Pradesh","-","-",180703,2475,273085,16.5,80.64
"5199","15/08/2020","8:00 AM","Arunachal Pradesh","-","-",1750,5,2607,27.06,93.37
"5200","15/08/2020","8:00 AM","Assam","-","-",51693,175,74501,26.14,91.77
"5201","15/08/2020","8:00 AM","Bihar","-","-",64930,442,98008,25.4,85.1
"5202","15/08/2020","8:00 AM","Chandigarh","-","-",1091,28,1928,30.75,76.78
"5203","15/08/2020","8:00 AM","Chhattisgarh","-","-",9857,130,14481,21.25,81.6
"5204","15/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1331,2,1797,20.42,72.83
"5205","15/08/2020","8:00 AM","Delhi","-","-",135108,4178,150652,28.61,77.23
"5206","15/08/2020","8:00 AM","Goa","-","-",7157,93,10970,15.5,73.83
"5207","15/08/2020","8:00 AM","Gujarat","-","-",59538,2746,76480,23.13,72.41
"5208","15/08/2020","8:00 AM","Haryana","-","-",38348,518,45614,30.44,76.47
"5209","15/08/2020","8:00 AM","Himachal Pradesh","-","-",2551,19,3874,31.103333,77.172222
"5210","15/08/2020","8:00 AM","Jammu and Kashmir","-","-",19942,520,27489,34.083656,74.797371
"5211","15/08/2020","8:00 AM","Jharkhand","-","-",13515,224,21595,23.35,85.33
"5212","15/08/2020","8:00 AM","Karnataka","-","-",128182,3717,211108,12.97,77.5
"5213","15/08/2020","8:00 AM","Kerala","-","-",26992,139,41277,8.5,77
"5214","15/08/2020","8:00 AM","Ladakh","-","-",1303,9,1879,34.17,77.58
"5215","15/08/2020","8:00 AM","Madhya Pradesh","-","-",32405,1081,43414,23.473324,77.947998
"5216","15/08/2020","8:00 AM","Maharashtra","-","-",401442,19427,572734,18.97,72.82
"5217","15/08/2020","8:00 AM","Manipur","-","-",2360,13,4198,24.813967,93.950279
"5218","15/08/2020","8:00 AM","Meghalaya","-","-",581,6,1228,25.57,91.88
"5219","15/08/2020","8:00 AM","Mizoram","-","-",348,0,657,23.36,92.8
"5220","15/08/2020","8:00 AM","Nagaland","-","-",1198,8,3322,25.67,94.12
"5221","15/08/2020","8:00 AM","Odisha","-","-",39206,324,54630,20.27,85.82
"5222","15/08/2020","8:00 AM","Puducherry","-","-",4009,106,6995,11.911082,79.812533
"5223","15/08/2020","8:00 AM","Punjab","-","-",18328,731,29013,30.79,75.84
"5224","15/08/2020","8:00 AM","Rajasthan","-","-",43897,846,58692,26.6,73.8
"5225","15/08/2020","8:00 AM","Sikkim","-","-",623,1,1080,27.55,88.5
"5226","15/08/2020","8:00 AM","Tamil Nadu","-","-",267015,5514,326245,13.09,80.27
"5227","15/08/2020","8:00 AM","Telengana","-","-",66196,684,90259,17.366,78.475
"5228","15/08/2020","8:00 AM","Tripura","-","-",5088,50,6934,23.84,91.28
"5229","15/08/2020","8:00 AM","Uttarakhand","-","-",7502,147,11615,30.33,78.06
"5230","15/08/2020","8:00 AM","Uttar Pradesh","-","-",92526,2335,145287,26.85,80.91
"5231","15/08/2020","8:00 AM","West Bengal","-","-",81189,2319,110358,22.566667,88.3666667
"5232","16/08/2020","8:00 AM","Andaman and Nicobar Islands","-","-",1128,24,2306,11.68,92.77
"5233","16/08/2020","8:00 AM","Andhra Pradesh","-","-",191117,2562,281817,16.5,80.64
"5234","16/08/2020","8:00 AM","Arunachal Pradesh","-","-",1771,5,2658,27.06,93.37
"5235","16/08/2020","8:00 AM","Assam","-","-",53286,182,75558,26.14,91.77
"5236","16/08/2020","8:00 AM","Bihar","-","-",68510,450,101551,25.4,85.1
"5237","16/08/2020","8:00 AM","Chandigarh","-","-",1118,28,2009,30.75,76.78
"5238","16/08/2020","8:00 AM","Chhattisgarh","-","-",10046,134,14987,21.25,81.6
"5239","16/08/2020","8:00 AM","Dadra and Nagar Haveli and Daman and Diu","-","-",1384,2,1843,20.42,72.83
"5240","16/08/2020","8:00 AM","Delhi","-","-",136251,4188,151928,28.61,77.23
"5241","16/08/2020","8:00 AM","Goa","-","-",7488,98,11339,15.5,73.83
"5242","16/08/2020","8:00 AM","Gujarat","-","-",60553,2765,77559,23.13,72.41
"5243","16/08/2020","8:00 AM","Haryana","-","-",38939,528,46410,30.44,76.47
"5244","16/08/2020","8:00 AM","Himachal Pradesh","-","-",2632,19,3993,31.103333,77.172222
"5245","16/08/2020","8:00 AM","Jammu and Kashmir","-","-",20676,527,28021,34.083656,74.797371
"5246","16/08/2020","8:00 AM","Jharkhand","-","-",14024,228,22389,23.35,85.33
"5247","16/08/2020","8:00 AM","Karnataka","-","-",134811,3831,219926,12.97,77.5
"5248","16/08/2020","8:00 AM","Kerala","-","-",27795,146,42885,8.5,77
"5249","16/08/2020","8:00 AM","Ladakh","-","-",1307,10,1909,34.17,77.58
"5250","16/08/2020","8:00 AM","Madhya Pradesh","-","-",33353,1094,44433,23.473324,77.947998
"5251","16/08/2020","8:00 AM","Maharashtra","-","-",408286,19749,584754,18.97,72.82
"5252","16/08/2020","8:00 AM","Manipur","-","-",2438,13,4390,24.813967,93.950279
"5253","16/08/2020","8:00 AM","Meghalaya","-","-",596,6,1292,25.57,91.88
"5254","16/08/2020","8:00 AM","Mizoram","-","-",356,0,777,23.36,92.8
"5255","16/08/2020","8:00 AM","Nagaland","-","-",1321,8,3340,25.67,94.12
"5256","16/08/2020","8:00 AM","Odisha","-","-",40727,333,57126,20.27,85.82
"5257","16/08/2020","8:00 AM","Puducherry","-","-",4224,106,7354,11.911082,79.812533
"5258","16/08/2020","8:00 AM","Punjab","-","-",18863,771,30041,30.79,75.84
"5259","16/08/2020","8:00 AM","Rajasthan","-","-",45254,862,59979,26.6,73.8
"5260","16/08/2020","8:00 AM","Sikkim","-","-",661,1,1148,27.55,88.5
"5261","16/08/2020","8:00 AM","Tamil Nadu","-","-",272251,5641,332105,13.09,80.27
"5262","16/08/2020","8:00 AM","Telengana","-","-",68126,693,91361,17.366,78.475
"5263","16/08/2020","8:00 AM","Tripura","-","-",5151,55,7061,23.84,91.28
"5264","16/08/2020","8:00 AM","Uttarakhand","-","-",7748,151,11940,30.33,78.06
