,date,state,cases,deaths,state_name,lat,long
4959,28/08/2020,AC,24462,608,Acre,-9,-70
4960,28/08/2020,AM,118844,3629,Amazonas,-5,-63
4961,28/08/2020,AP,42625,657,Amapa,1,-52
4962,28/08/2020,PA,196874,6106,Para,-5.666667,-52.733333
4963,28/08/2020,RO,54205,1114,Rondonia,-10.9,-62.76
4964,28/08/2020,RR,42997,587,Roraima,2.05,-61.4
4965,28/08/2020,TO,48580,649,Tocantins,-10.183333,-48.333333
4966,28/08/2020,ES,109493,3117,Espirito Santo,-20.266667,-40.283333
4967,28/08/2020,MG,209465,5167,Minas Gerais,-19.816667,-43.95
4968,28/08/2020,RJ,219198,15859,Rio de Janeiro,-22.9,-43.2
4969,28/08/2020,SP,796209,29694,Sao Paulo,-23.533333,-46.633333
4970,28/08/2020,PR,126964,3194,Parana,-24,-51
4971,28/08/2020,RS,120739,3323,Rio Grande do Sul,-30,-53
4972,28/08/2020,SC,141692,2193,Santa Catarina,-27.25,-50.333333
4973,29/08/2020,DF,159526,2450,Distrito Federal,-15.795,-47.757778
4974,29/08/2020,GO,130316,3060,Goias,-15.933333,-50.133333
4975,29/08/2020,MS,48023,840,MatoGrosso do Sul,-20.442778,-54.645833
4976,29/08/2020,MT,89962,2706,MatoGrosso,-15.566667,-56.066667
4977,29/08/2020,AL,78483,1870,Alagoas,-9.57,-36.55
4978,29/08/2020,BA,254790,5302,Bahia,-12,-41
4979,29/08/2020,CE,214094,8382,Ceara,-5.08,-39.65
4980,29/08/2020,MA,150895,3424,Maranhao,-6.183333,-45.616667
4981,29/08/2020,PB,105531,2420,Paraiba,-7.166667,-36.833333
4982,29/08/2020,PE,124151,7547,Pernambuco,-8.333333,-37.8
4983,29/08/2020,PI,76916,1804,Piaui,-8.233333,-43.1
4984,29/08/2020,RN,61507,2242,Rio Grande do Norte,-5.74,-36.55
4985,29/08/2020,SE,72280,1839,Sergipe,-10.56,-37.36
4986,29/08/2020,AC,24601,608,Acre,-9,-70
4987,29/08/2020,AM,119859,3634,Amazonas,-5,-63
4988,29/08/2020,AP,42771,659,Amapa,1,-52
4989,29/08/2020,PA,198246,6109,Para,-5.666667,-52.733333
4990,29/08/2020,RO,54496,1125,Rondonia,-10.9,-62.76
4991,29/08/2020,RR,43299,587,Roraima,2.05,-61.4
4992,29/08/2020,TO,49651,658,Tocantins,-10.183333,-48.333333
4993,29/08/2020,ES,110025,3129,Espirito Santo,-20.266667,-40.283333
4994,29/08/2020,MG,212565,5270,Minas Gerais,-19.816667,-43.95
4995,29/08/2020,RJ,222957,16016,Rio de Janeiro,-22.9,-43.2
4996,29/08/2020,SP,801422,29944,Sao Paulo,-23.533333,-46.633333
4997,29/08/2020,PR,128967,3234,Parana,-24,-51
4998,29/08/2020,RS,124416,3385,Rio Grande do Sul,-30,-53
4999,29/08/2020,SC,146404,2218,Santa Catarina,-27.25,-50.333333
5000,30/08/2020,DF,160796,2469,Distrito Federal,-15.795,-47.757778
5001,30/08/2020,GO,130863,3075,Goias,-15.933333,-50.133333
5002,30/08/2020,MS,48522,851,MatoGrosso do Sul,-20.442778,-54.645833
5003,30/08/2020,MT,90337,2725,MatoGrosso,-15.566667,-56.066667
5004,30/08/2020,AL,78637,1878,Alagoas,-9.57,-36.55
5005,30/08/2020,BA,256062,5344,Bahia,-12,-41
5006,30/08/2020,CE,214457,8384,Ceara,-5.08,-39.65
5007,30/08/2020,MA,151212,3436,Maranhao,-6.183333,-45.616667
5008,30/08/2020,PB,105661,2435,Paraiba,-7.166667,-36.833333
5009,30/08/2020,PE,125094,7574,Pernambuco,-8.333333,-37.8
5010,30/08/2020,PI,77265,1815,Piaui,-8.233333,-43.1
5011,30/08/2020,RN,61649,2248,Rio Grande do Norte,-5.74,-36.55
5012,30/08/2020,SE,72417,1844,Sergipe,-10.56,-37.36
5013,30/08/2020,AC,24638,609,Acre,-9,-70
5014,30/08/2020,AM,120060,3639,Amazonas,-5,-63
5015,30/08/2020,AP,42892,660,Amapa,1,-52
5016,30/08/2020,PA,199171,6115,Para,-5.666667,-52.733333
5017,30/08/2020,RO,54679,1129,Rondonia,-10.9,-62.76
5018,30/08/2020,RR,43470,587,Roraima,2.05,-61.4
5019,30/08/2020,TO,50373,664,Tocantins,-10.183333,-48.333333
5020,30/08/2020,ES,110351,3135,Espirito Santo,-20.266667,-40.283333
5021,30/08/2020,MG,215050,5326,Minas Gerais,-19.816667,-43.95
5022,30/08/2020,RJ,223302,16027,Rio de Janeiro,-22.9,-43.2
5023,30/08/2020,SP,803404,29978,Sao Paulo,-23.533333,-46.633333
5024,30/08/2020,PR,130603,3251,Parana,-24,-51
5025,30/08/2020,RS,124482,3395,Rio Grande do Sul,-30,-53
5026,30/08/2020,SC,146864,2235,Santa Catarina,-27.25,-50.333333
5027,31/08/2020,DF,162042,2521,Distrito Federal,-15.795,-47.757778
5028,31/08/2020,GO,132506,3094,Goias,-15.933333,-50.133333
5029,31/08/2020,MS,48937,862,MatoGrosso do Sul,-20.442778,-54.645833
5030,31/08/2020,MT,91346,2751,MatoGrosso,-15.566667,-56.066667
5031,31/08/2020,AL,78804,1887,Alagoas,-9.57,-36.55
5032,31/08/2020,BA,256727,5397,Bahia,-12,-41
5033,31/08/2020,CE,214953,8409,Ceara,-5.08,-39.65
5034,31/08/2020,MA,151615,3446,Maranhao,-6.183333,-45.616667
5035,31/08/2020,PB,105778,2450,Paraiba,-7.166667,-36.833333
5036,31/08/2020,PE,125539,7593,Pernambuco,-8.333333,-37.8
5037,31/08/2020,PI,77405,1825,Piaui,-8.233333,-43.1
5038,31/08/2020,RN,61748,2256,Rio Grande do Norte,-5.74,-36.55
5039,31/08/2020,SE,72528,1857,Sergipe,-10.56,-37.36
5040,31/08/2020,AC,24647,612,Acre,-9,-70
5041,31/08/2020,AM,120296,3649,Amazonas,-5,-63
5042,31/08/2020,AP,43193,661,Amapa,1,-52
5043,31/08/2020,PA,199556,6146,Para,-5.666667,-52.733333
5044,31/08/2020,RO,55153,1148,Rondonia,-10.9,-62.76
5045,31/08/2020,RR,43518,587,Roraima,2.05,-61.4
5046,31/08/2020,TO,50694,673,Tocantins,-10.183333,-48.333333
5047,31/08/2020,ES,111261,3158,Espirito Santo,-20.266667,-40.283333
5048,31/08/2020,MG,216557,5335,Minas Gerais,-19.816667,-43.95
5049,31/08/2020,RJ,223631,16065,Rio de Janeiro,-22.9,-43.2
5050,31/08/2020,SP,804342,30014,Sao Paulo,-23.533333,-46.633333
5051,31/08/2020,PR,131906,3290,Parana,-24,-51
5052,31/08/2020,RS,125813,3435,Rio Grande do Sul,-30,-53
5053,31/08/2020,SC,177777,2260,Santa Catarina,-27.25,-50.333333
5054,1/09/2020,DF,163498,2573,Distrito Federal,-15.795,-47.757778
5055,1/09/2020,GO,135460,3212,Goias,-15.933333,-50.133333
5056,1/09/2020,MS,49820,889,MatoGrosso do Sul,-20.442778,-54.645833
5057,1/09/2020,MT,92856,2786,MatoGrosso,-15.566667,-56.066667
5058,1/09/2020,AL,79258,1895,Alagoas,-9.57,-36.55
5059,1/09/2020,BA,259418,5448,Bahia,-12,-41
5060,1/09/2020,CE,216333,8447,Ceara,-5.08,-39.65
5061,1/09/2020,MA,152681,3457,Maranhao,-6.183333,-45.616667
5062,1/09/2020,PB,106605,2465,Paraiba,-7.166667,-36.833333
5063,1/09/2020,PE,127287,7614,Pernambuco,-8.333333,-37.8
5064,1/09/2020,PI,77859,1843,Piaui,-8.233333,-43.1
5065,1/09/2020,RN,61991,2265,Rio Grande do Norte,-5.74,-36.55
5066,1/09/2020,SE,72721,1867,Sergipe,-10.56,-37.36
5067,1/09/2020,AC,24840,616,Acre,-9,-70
5068,1/09/2020,AM,120919,3661,Amazonas,-5,-63
5069,1/09/2020,AP,43514,663,Amapa,1,-52
5070,1/09/2020,PA,200985,6176,Para,-5.666667,-52.733333
5071,1/09/2020,RO,55768,1155,Rondonia,-10.9,-62.76
5072,1/09/2020,RR,43707,593,Roraima,2.05,-61.4
5073,1/09/2020,TO,51629,687,Tocantins,-10.183333,-48.333333
5074,1/09/2020,ES,111979,3181,Espirito Santo,-20.266667,-40.283333
5075,1/09/2020,MG,218781,5364,Minas Gerais,-19.816667,-43.95
5076,1/09/2020,RJ,226800,16217,Rio de Janeiro,-22.9,-43.2
5077,1/09/2020,SP,814375,30375,Sao Paulo,-23.533333,-46.633333
5078,1/09/2020,PR,133574,3345,Parana,-24,-51
5079,1/09/2020,RS,127799,3501,Rio Grande do Sul,-30,-53
5080,1/09/2020,SC,180474,2301,Santa Catarina,-27.25,-50.333333
5081,2/09/2020,DF,164649,2609,Distrito Federal,-15.795,-47.757778
5082,2/09/2020,GO,138408,3262,Goias,-15.933333,-50.133333
5083,2/09/2020,MS,50645,903,MatoGrosso do Sul,-20.442778,-54.645833
5084,2/09/2020,MT,94302,2816,MatoGrosso,-15.566667,-56.066667
5085,2/09/2020,AL,79550,1902,Alagoas,-9.57,-36.55
5086,2/09/2020,BA,262299,5502,Bahia,-12,-41
5087,2/09/2020,CE,218396,8480,Ceara,-5.08,-39.65
5088,2/09/2020,MA,154468,3467,Maranhao,-6.183333,-45.616667
5089,2/09/2020,PB,107384,2483,Paraiba,-7.166667,-36.833333
5090,2/09/2020,PE,128724,7656,Pernambuco,-8.333333,-37.8
5091,2/09/2020,PI,78922,1846,Piaui,-8.233333,-43.1
5092,2/09/2020,RN,62432,2275,Rio Grande do Norte,-5.74,-36.55
5093,2/09/2020,SE,72931,1873,Sergipe,-10.56,-37.36
5094,2/09/2020,AC,25027,618,Acre,-9,-70
5095,2/09/2020,AM,121793,3798,Amazonas,-5,-63
5096,2/09/2020,AP,43800,668,Amapa,1,-52
5097,2/09/2020,PA,202436,6201,Para,-5.666667,-52.733333
5098,2/09/2020,RO,56411,1161,Rondonia,-10.9,-62.76
5099,2/09/2020,RR,44036,595,Roraima,2.05,-61.4
5100,2/09/2020,TO,52124,701,Tocantins,-10.183333,-48.333333
5101,2/09/2020,ES,112825,3204,Espirito Santo,-20.266667,-40.283333
5102,2/09/2020,MG,222048,5505,Minas Gerais,-19.816667,-43.95
5103,2/09/2020,RJ,228332,16315,Rio de Janeiro,-22.9,-43.2
5104,2/09/2020,SP,826331,30673,Sao Paulo,-23.533333,-46.633333
5105,2/09/2020,PR,135609,3399,Parana,-24,-51
5106,2/09/2020,RS,131461,3543,Rio Grande do Sul,-30,-53
5107,2/09/2020,SC,182522,2325,Santa Catarina,-27.25,-50.333333
5108,3/09/2020,DF,165903,2641,Distrito Federal,-15.795,-47.757778
5109,3/09/2020,GO,140416,3345,Goias,-15.933333,-50.133333
5110,3/09/2020,MS,51575,914,MatoGrosso do Sul,-20.442778,-54.645833
5111,3/09/2020,MT,95430,2845,MatoGrosso,-15.566667,-56.066667
5112,3/09/2020,AL,79797,1910,Alagoas,-9.57,-36.55
5113,3/09/2020,BA,265739,5549,Bahia,-12,-41
5114,3/09/2020,CE,219672,8493,Ceara,-5.08,-39.65
5115,3/09/2020,MA,155717,3478,Maranhao,-6.183333,-45.616667
5116,3/09/2020,PB,108182,2501,Paraiba,-7.166667,-36.833333
5117,3/09/2020,PE,130199,7619,Pernambuco,-8.333333,-37.8
5118,3/09/2020,PI,79719,1855,Piaui,-8.233333,-43.1
5119,3/09/2020,RN,62855,2278,Rio Grande do Norte,-5.74,-36.55
5120,3/09/2020,SE,73182,1877,Sergipe,-10.56,-37.36
5121,3/09/2020,AC,25135,622,Acre,-9,-70
5122,3/09/2020,AM,122520,3828,Amazonas,-5,-63
5123,3/09/2020,AP,44064,669,Amapa,1,-52
5124,3/09/2020,PA,203969,6215,Para,-5.666667,-52.733333
5125,3/09/2020,RO,56618,1165,Rondonia,-10.9,-62.76
5126,3/09/2020,RR,44334,596,Roraima,2.05,-61.4
5127,3/09/2020,TO,52938,712,Tocantins,-10.183333,-48.333333
5128,3/09/2020,ES,113759,3221,Espirito Santo,-20.266667,-40.283333
5129,3/09/2020,MG,224987,5591,Minas Gerais,-19.816667,-43.95
5130,3/09/2020,RJ,230271,16394,Rio de Janeiro,-22.9,-43.2
5131,3/09/2020,SP,837978,30905,Sao Paulo,-23.533333,-46.633333
5132,3/09/2020,PR,137865,3449,Parana,-24,-51
5133,3/09/2020,RS,134610,3590,Rio Grande do Sul,-30,-53
5134,3/09/2020,SC,184204,2352,Santa Catarina,-27.25,-50.333333
5135,4/09/2020,DF,167200,2681,Distrito Federal,-15.795,-47.757778
5136,4/09/2020,GO,145250,3400,Goias,-15.933333,-50.133333
5137,4/09/2020,MS,52406,939,MatoGrosso do Sul,-20.442778,-54.645833
5138,4/09/2020,MT,96980,2873,MatoGrosso,-15.566667,-56.066667
5139,4/09/2020,AL,80103,1917,Alagoas,-9.57,-36.55
5140,4/09/2020,BA,268137,5590,Bahia,-12,-41
5141,4/09/2020,CE,230105,8555,Ceara,-5.08,-39.65
5142,4/09/2020,MA,157052,3488,Maranhao,-6.183333,-45.616667
5143,4/09/2020,PB,108925,2517,Paraiba,-7.166667,-36.833333
5144,4/09/2020,PE,131230,7645,Pernambuco,-8.333333,-37.8
5145,4/09/2020,PI,80750,1868,Piaui,-8.233333,-43.1
5146,4/09/2020,RN,63289,2281,Rio Grande do Norte,-5.74,-36.55
5147,4/09/2020,SE,73383,1880,Sergipe,-10.56,-37.36
5148,4/09/2020,AC,25249,623,Acre,-9,-70
5149,4/09/2020,AM,123187,3834,Amazonas,-5,-63
5150,4/09/2020,AP,44454,670,Amapa,1,-52
5151,4/09/2020,PA,205291,6228,Para,-5.666667,-52.733333
5152,4/09/2020,RO,57352,1172,Rondonia,-10.9,-62.76
5153,4/09/2020,RR,44665,598,Roraima,2.05,-61.4
5154,4/09/2020,TO,54013,730,Tocantins,-10.183333,-48.333333
5155,4/09/2020,ES,114700,3235,Espirito Santo,-20.266667,-40.283333
5156,4/09/2020,MG,228013,5708,Minas Gerais,-19.816667,-43.95
5157,4/09/2020,RJ,232489,16467,Rio de Janeiro,-22.9,-43.2
5158,4/09/2020,SP,845016,31091,Sao Paulo,-23.533333,-46.633333
5159,4/09/2020,PR,139780,3505,Parana,-24,-51
5160,4/09/2020,RS,137217,3650,Rio Grande do Sul,-30,-53
5161,4/09/2020,SC,186596,2376,Santa Catarina,-27.25,-50.333333
5162,5/09/2020,DF,168605,2700,Distrito Federal,-15.795,-47.757778
5163,5/09/2020,GO,147357,3450,Goias,-15.933333,-50.133333
5164,5/09/2020,MS,53328,953,MatoGrosso do Sul,-20.442778,-54.645833
5165,5/09/2020,MT,97636,2893,MatoGrosso,-15.566667,-56.066667
5166,5/09/2020,AL,80462,1924,Alagoas,-9.57,-36.55
5167,5/09/2020,BA,270177,5627,Bahia,-12,-41
5168,5/09/2020,CE,222179,8565,Ceara,-5.08,-39.65
5169,5/09/2020,MA,157844,3499,Maranhao,-6.183333,-45.616667
5170,5/09/2020,PB,109530,2529,Paraiba,-7.166667,-36.833333
5171,5/09/2020,PE,131961,7670,Pernambuco,-8.333333,-37.8
5172,5/09/2020,PI,81626,1884,Piaui,-8.233333,-43.1
5173,5/09/2020,RN,63693,2285,Rio Grande do Norte,-5.74,-36.55
5174,5/09/2020,SE,73631,1885,Sergipe,-10.56,-37.36
5175,5/09/2020,AC,25408,624,Acre,-9,-70
5176,5/09/2020,AM,123726,3841,Amazonas,-5,-63
5177,5/09/2020,AP,44682,671,Amapa,1,-52
5178,5/09/2020,PA,206864,6240,Para,-5.666667,-52.733333
5179,5/09/2020,RO,57865,1180,Rondonia,-10.9,-62.76
5180,5/09/2020,RR,44975,598,Roraima,2.05,-61.4
5181,5/09/2020,TO,55075,745,Tocantins,-10.183333,-48.333333
5182,5/09/2020,ES,115172,3242,Espirito Santo,-20.266667,-40.283333
5183,5/09/2020,MG,231878,5708,Minas Gerais,-19.816667,-43.95
5184,5/09/2020,RJ,232747,16526,Rio de Janeiro,-22.9,-43.2
5185,5/09/2020,SP,853085,31313,Sao Paulo,-23.533333,-46.633333
5186,5/09/2020,PR,141648,3537,Parana,-24,-51
5187,5/09/2020,RS,143485,3714,Rio Grande do Sul,-30,-53
5188,5/09/2020,SC,188361,2400,Santa Catarina,-27.25,-50.333333
5189,6/09/2020,DF,169617,2710,Distrito Federal,-15.795,-47.757778
5190,6/09/2020,GO,147615,3457,Goias,-15.933333,-50.133333
5191,6/09/2020,MS,53491,966,MatoGrosso do Sul,-20.442778,-54.645833
5192,6/09/2020,MT,97819,2907,MatoGrosso,-15.566667,-56.066667
5193,6/09/2020,AL,80717,1930,Alagoas,-9.57,-36.55
5194,6/09/2020,BA,271225,5658,Bahia,-12,-41
5195,6/09/2020,CE,222372,8565,Ceara,-5.08,-39.65
5196,6/09/2020,MA,158050,3508,Maranhao,-6.183333,-45.616667
5197,6/09/2020,PB,109673,2543,Paraiba,-7.166667,-36.833333
5198,6/09/2020,PE,132152,7702,Pernambuco,-8.333333,-37.8
5199,6/09/2020,PI,82006,1893,Piaui,-8.233333,-43.1
5200,6/09/2020,RN,63801,2286,Rio Grande do Norte,-5.74,-36.55
5201,6/09/2020,SE,73740,1893,Sergipe,-10.56,-37.36
5202,6/09/2020,AC,25443,624,Acre,-9,-70
5203,6/09/2020,AM,123811,3847,Amazonas,-5,-63
5204,6/09/2020,AP,44770,672,Amapa,1,-52
5205,6/09/2020,PA,207638,6249,Para,-5.666667,-52.733333
5206,6/09/2020,RO,58066,1185,Rondonia,-10.9,-62.76
5207,6/09/2020,RR,45137,598,Roraima,2.05,-61.4
5208,6/09/2020,TO,55513,748,Tocantins,-10.183333,-48.333333
5209,6/09/2020,ES,115505,3256,Espirito Santo,-20.266667,-40.283333
5210,6/09/2020,MG,234804,5837,Minas Gerais,-19.816667,-43.95
5211,6/09/2020,RJ,232818,16568,Rio de Janeiro,-22.9,-43.2
5212,6/09/2020,SP,855722,31353,Sao Paulo,-23.533333,-46.633333
5213,6/09/2020,PR,143074,3551,Parana,-24,-51
5214,6/09/2020,RS,143914,3739,Rio Grande do Sul,-30,-53
5215,6/09/2020,SC,189028,2405,Santa Catarina,-27.25,-50.333333
5216,7/09/2020,DF,170806,2720,Distrito Federal,-15.795,-47.757778
5217,7/09/2020,GO,147728,3475,Goias,-15.933333,-50.133333
5218,7/09/2020,MS,54125,970,MatoGrosso do Sul,-20.442778,-54.645833
5219,7/09/2020,MT,98206,2932,MatoGrosso,-15.566667,-56.066667
5220,7/09/2020,AL,80786,1936,Alagoas,-9.57,-36.55
5221,7/09/2020,BA,271963,5693,Bahia,-12,-41
5222,7/09/2020,CE,222445,8566,Ceara,-5.08,-39.65
5223,7/09/2020,MA,158310,3518,Maranhao,-6.183333,-45.616667
5224,7/09/2020,PB,109706,2550,Paraiba,-7.166667,-36.833333
5225,7/09/2020,PE,132420,7721,Pernambuco,-8.333333,-37.8
5226,7/09/2020,PI,82282,1901,Piaui,-8.233333,-43.1
5227,7/09/2020,RN,63810,2294,Rio Grande do Norte,-5.74,-36.55
5228,7/09/2020,SE,73846,1898,Sergipe,-10.56,-37.36
5229,7/09/2020,AC,25469,624,Acre,-9,-70
5230,7/09/2020,AM,123905,3849,Amazonas,-5,-63
5231,7/09/2020,AP,44863,673,Amapa,1,-52
5232,7/09/2020,PA,208259,6257,Para,-5.666667,-52.733333
5233,7/09/2020,RO,58237,1187,Rondonia,-10.9,-62.76
5234,7/09/2020,RR,45253,598,Roraima,2.05,-61.4
5235,7/09/2020,TO,55906,754,Tocantins,-10.183333,-48.333333
5236,7/09/2020,ES,115793,3268,Espirito Santo,-20.266667,-40.283333
5237,7/09/2020,MG,236012,5851,Minas Gerais,-19.816667,-43.95
5238,7/09/2020,RJ,233052,16593,Rio de Janeiro,-22.9,-43.2
5239,7/09/2020,SP,857330,31377,Sao Paulo,-23.533333,-46.633333
5240,7/09/2020,PR,143853,3577,Parana,-24,-51
5241,7/09/2020,RS,143952,3756,Rio Grande do Sul,-30,-53
5242,7/09/2020,SC,189477,2422,Santa Catarina,-27.25,-50.333333
5243,8/09/2020,DF,171739,2763,Distrito Federal,-15.795,-47.757778
5244,8/09/2020,GO,149290,3484,Goias,-15.933333,-50.133333
5245,8/09/2020,MS,54363,987,MatoGrosso do Sul,-20.442778,-54.645833
5246,8/09/2020,MT,99484,2960,MatoGrosso,-15.566667,-56.066667
5247,8/09/2020,AL,80866,1943,Alagoas,-9.57,-36.55
5248,8/09/2020,BA,272814,5734,Bahia,-12,-41
5249,8/09/2020,CE,222577,8567,Ceara,-5.08,-39.65
5250,8/09/2020,MA,159163,3529,Maranhao,-6.183333,-45.616667
5251,8/09/2020,PB,109860,2563,Paraiba,-7.166667,-36.833333
5252,8/09/2020,PE,132590,7741,Pernambuco,-8.333333,-37.8
5253,8/09/2020,PI,82564,1915,Piaui,-8.233333,-43.1
5254,8/09/2020,RN,63879,2295,Rio Grande do Norte,-5.74,-36.55
5255,8/09/2020,SE,73971,1909,Sergipe,-10.56,-37.36
5256,8/09/2020,AC,25494,630,Acre,-9,-70
5257,8/09/2020,AM,124223,3855,Amazonas,-5,-63
5258,8/09/2020,AP,44999,675,Amapa,1,-52
5259,8/09/2020,PA,208560,6269,Para,-5.666667,-52.733333
5260,8/09/2020,RO,58559,1193,Rondonia,-10.9,-62.76
5261,8/09/2020,RR,45302,598,Roraima,2.05,-61.4
5262,8/09/2020,TO,56223,758,Tocantins,-10.183333,-48.333333
5263,8/09/2020,ES,116578,3286,Espirito Santo,-20.266667,-40.283333
5264,8/09/2020,MG,236663,5877,Minas Gerais,-19.816667,-43.95
5265,8/09/2020,RJ,233373,16646,Rio de Janeiro,-22.9,-43.2
5266,8/09/2020,SP,858783,31430,Sao Paulo,-23.533333,-46.633333
5267,8/09/2020,PR,145257,3615,Parana,-24,-51
5268,8/09/2020,RS,144502,3800,Rio Grande do Sul,-30,-53
5269,8/09/2020,SC,190397,2442,Santa Catarina,-27.25,-50.333333
5270,9/09/2020,DF,172708,2813,Distrito Federal,-15.795,-47.757778
5271,9/09/2020,GO,152640,3531,Goias,-15.933333,-50.133333
5272,9/09/2020,MS,55345,1007,MatoGrosso do Sul,-20.442778,-54.645833
5273,9/09/2020,MT,100895,2992,MatoGrosso,-15.566667,-56.066667
5274,9/09/2020,AL,81092,1949,Alagoas,-9.57,-36.55
5275,9/09/2020,BA,275088,5774,Bahia,-12,-41
5276,9/09/2020,CE,223622,8604,Ceara,-5.08,-39.65
5277,9/09/2020,MA,160239,3539,Maranhao,-6.183333,-45.616667
5278,9/09/2020,PB,110727,2578,Paraiba,-7.166667,-36.833333
5279,9/09/2020,PE,133579,7764,Pernambuco,-8.333333,-37.8
5280,9/09/2020,PI,83502,1924,Piaui,-8.233333,-43.1
5281,9/09/2020,RN,64135,2296,Rio Grande do Norte,-5.74,-36.55
5282,9/09/2020,SE,74121,1920,Sergipe,-10.56,-37.36
5283,9/09/2020,AC,25668,631,Acre,-9,-70
5284,9/09/2020,AM,124959,3862,Amazonas,-5,-63
5285,9/09/2020,AP,45251,675,Amapa,1,-52
5286,9/09/2020,PA,209808,6280,Para,-5.666667,-52.733333
5287,9/09/2020,RO,59196,1207,Rondonia,-10.9,-62.76
5288,9/09/2020,RR,45505,605,Roraima,2.05,-61.4
5289,9/09/2020,TO,56684,762,Tocantins,-10.183333,-48.333333
5290,9/09/2020,ES,117270,3298,Espirito Santo,-20.266667,-40.283333
5291,9/09/2020,MG,238515,5935,Minas Gerais,-19.816667,-43.95
5292,9/09/2020,RJ,233873,16770,Rio de Janeiro,-22.9,-43.2
5293,9/09/2020,SP,866576,31821,Sao Paulo,-23.533333,-46.633333
5294,9/09/2020,PR,146333,3660,Parana,-24,-51
5295,9/09/2020,RS,147576,3882,Rio Grande do Sul,-30,-53
5296,9/09/2020,SC,192982,2460,Santa Catarina,-27.25,-50.333333
5297,10/09/2020,DF,173631,2843,Distrito Federal,-15.795,-47.757778
5298,10/09/2020,GO,156892,3627,Goias,-15.933333,-50.133333
5299,10/09/2020,MS,56046,1024,MatoGrosso do Sul,-20.442778,-54.645833
5300,10/09/2020,MT,102328,3025,MatoGrosso,-15.566667,-56.066667
5301,10/09/2020,AL,81330,1957,Alagoas,-9.57,-36.55
5302,10/09/2020,BA,277327,5818,Bahia,-12,-41
5303,10/09/2020,CE,224759,8639,Ceara,-5.08,-39.65
5304,10/09/2020,MA,160968,3550,Maranhao,-6.183333,-45.616667
5305,10/09/2020,PB,111495,2590,Paraiba,-7.166667,-36.833333
5306,10/09/2020,PE,134619,7792,Pernambuco,-8.333333,-37.8
5307,10/09/2020,PI,84508,1931,Piaui,-8.233333,-43.1
5308,10/09/2020,RN,64519,2302,Rio Grande do Norte,-5.74,-36.55
5309,10/09/2020,SE,74386,1933,Sergipe,-10.56,-37.36
5310,10/09/2020,AC,25877,635,Acre,-9,-70
5311,10/09/2020,AM,125660,3874,Amazonas,-5,-63
5312,10/09/2020,AP,45529,676,Amapa,1,-52
5313,10/09/2020,PA,211061,6289,Para,-5.666667,-52.733333
5314,10/09/2020,RO,59620,1217,Rondonia,-10.9,-62.76
5315,10/09/2020,RR,45855,607,Roraima,2.05,-61.4
5316,10/09/2020,TO,57897,773,Tocantins,-10.183333,-48.333333
5317,10/09/2020,ES,118138,3314,Espirito Santo,-20.266667,-40.283333
5318,10/09/2020,MG,242533,6009,Minas Gerais,-19.816667,-43.95
5319,10/09/2020,RJ,234813,16871,Rio de Janeiro,-22.9,-43.2
5320,10/09/2020,SP,874754,32104,Sao Paulo,-23.533333,-46.633333
5321,10/09/2020,PR,148333,3710,Parana,-24,-51
5322,10/09/2020,RS,151392,3929,Rio Grande do Sul,-30,-53
5323,10/09/2020,SC,194176,2483,Santa Catarina,-27.25,-50.333333
5324,11/09/2020,DF,174549,2867,Distrito Federal,-15.795,-47.757778
5325,11/09/2020,GO,160769,3717,Goias,-15.933333,-50.133333
5326,11/09/2020,MS,58304,1035,MatoGrosso do Sul,-20.442778,-54.645833
5327,11/09/2020,MT,103929,3044,MatoGrosso,-15.566667,-56.066667
5328,11/09/2020,AL,81440,1965,Alagoas,-9.57,-36.55
5329,11/09/2020,BA,279509,5866,Bahia,-12,-41
5330,11/09/2020,CE,225878,8666,Ceara,-5.08,-39.65
5331,11/09/2020,MA,161994,3560,Maranhao,-6.183333,-45.616667
5332,11/09/2020,PB,112018,2604,Paraiba,-7.166667,-36.833333
5333,11/09/2020,PE,135643,7817,Pernambuco,-8.333333,-37.8
5334,11/09/2020,PI,85225,1947,Piaui,-8.233333,-43.1
5335,11/09/2020,RN,64878,2308,Rio Grande do Norte,-5.74,-36.55
5336,11/09/2020,SE,74645,1939,Sergipe,-10.56,-37.36
5337,11/09/2020,AC,26004,636,Acre,-9,-70
5338,11/09/2020,AM,126423,3883,Amazonas,-5,-63
5339,11/09/2020,AP,45665,677,Amapa,1,-52
5340,11/09/2020,PA,212428,6299,Para,-5.666667,-52.733333
5341,11/09/2020,RO,60038,1231,Rondonia,-10.9,-62.76
5342,11/09/2020,RR,46102,609,Roraima,2.05,-61.4
5343,11/09/2020,TO,58655,784,Tocantins,-10.183333,-48.333333
5344,11/09/2020,ES,118813,3332,Espirito Santo,-20.266667,-40.283333
5345,11/09/2020,MG,246149,6114,Minas Gerais,-19.816667,-43.95
5346,11/09/2020,RJ,240453,16883,Rio de Janeiro,-22.9,-43.2
5347,11/09/2020,SP,882809,32338,Sao Paulo,-23.533333,-46.633333
5348,11/09/2020,PR,150668,3781,Parana,-24,-51
5349,11/09/2020,RS,153475,3997,Rio Grande do Sul,-30,-53
5350,11/09/2020,SC,195701,2497,Santa Catarina,-27.25,-50.333333
5351,12/09/2020,DF,175646,2883,Distrito Federal,-15.795,-47.757778
5352,12/09/2020,GO,162554,3783,Goias,-15.933333,-50.133333
